timestamp, linaccelx, linaccely, linaccelz, gyrox, gryoy, gyroz, magnx, magny, magnz, roll, pitch, yaw, tempbno, tempbmp, pressure
661863501, 0.1899999976158142, -0.019999999552965164, 0.05999999865889549, -14.25, 6.6875, -37.75, -0.3687008023262024, -0.11562806367874146, -0.26943519711494446, 65.6875, 1.9375, 3.25, 25, 23.943106106998712, 100555.15549127173
661900026, 0.1899999976158142, -0.23999999463558197, -0.03999999910593033, -16.0625, 7.0, -36.375, -0.13089969754219055, 0.055632367730140686, -0.28907015919685364, 66.5625, 2.0, 3.75, 25, 23.94651664671261, 100555.19766426428
661910273, 0.12999999523162842, -0.20999999344348907, -0.07000000029802322, -16.0625, 7.0, -36.375, -0.08617562800645828, 0.07853981852531433, -0.2912518084049225, 66.75, 2.0, 3.75, 25, 23.94651664671261, 100555.19766426428
661946776, -0.029999999329447746, 0.1599999964237213, -0.03999999910593033, -16.75, 7.375, -36.75, -0.07526732236146927, 0.08290313929319382, -0.3479750156402588, 67.6875, 1.8125, 3.875, 25, 23.94651664671261, 100555.19766426428
661962577, -0.03999999910593033, 0.1599999964237213, -0.029999999329447746, -16.75, 7.375, -36.75, -0.1025380939245224, 0.0719948336482048, -0.3850632607936859, 67.875, 1.8125, 3.9375, 25, 23.94651664671261, 100555.19766426428
661999095, -0.009999999776482582, -0.17000000178813934, -0.1899999976158142, -15.75, 7.875, -37.0625, -0.12217304855585098, 0.07635815441608429, -0.5279620885848999, 69.0, 1.75, 4.1875, 25, 23.94651664671261, 100555.19766426428
662014022, -0.019999999552965164, -0.20000000298023224, -0.18000000715255737, -15.75, 7.875, -37.0625, -0.0970839411020279, 0.08508480340242386, -0.5486878752708435, 69.3125, 1.6875, 4.25, 25, 23.94651664671261, 100555.19766426428
662050544, -0.07999999821186066, -0.1599999964237213, -0.09000000357627869, -16.0625, 6.5625, -37.0625, -0.003272492438554764, 0.09381144493818283, -0.6457718014717102, 71.0, 1.625, 4.25, 25, 23.950124636771253, 100555.10478818357
662059730, -0.05000000074505806, -0.17000000178813934, -0.14000000059604645, -16.0625, 6.5625, -37.0625, 0.021816615015268326, 0.09817477315664291, -0.6708609461784363, 71.375, 1.5625, 4.25, 25, 23.950124636771253, 100555.10478818357
662096245, -0.25999999046325684, -0.18000000715255737, 0.12999999523162842, -15.875, 7.375, -36.375, 0.09053895622491837, 0.13089969754219055, -0.7428557276725769, 73.0625, 1.375, 4.0625, 25, 23.950124636771253, 100555.10478818357
662112670, -0.3400000035762787, -0.10999999940395355, 0.6000000238418579, -15.875, 7.375, -36.375, 0.13635385036468506, 0.12435470521450043, -0.7963064908981323, 73.5, 1.375, 3.9375, 25, 23.950124636771253, 100555.10478818357
662149263, -0.2800000011920929, 0.09000000357627869, 0.23999999463558197, -16.1875, 5.5625, -37.0625, 0.2203478217124939, 0.0512690469622612, -0.8181231021881104, 75.625, 1.3125, 3.5, 25, 23.950124636771253, 100555.10478818357
662164178, -0.2199999988079071, 0.25, 0.4000000059604645, -16.1875, 5.5625, -37.0625, 0.2203478217124939, 0.02508910745382309, -0.8203047513961792, 76.125, 1.3125, 3.3125, 25, 23.950124636771253, 100555.10478818357
662200699, 0.019999999552965164, 0.5400000214576721, 0.09000000357627869, -15.0625, 5.1875, -36.75, 0.19307704269886017, 0.055632367730140686, -0.8246680498123169, 78.125, 1.375, 2.8125, 25, 23.954055728129788, 100555.19689068975
662210450, 0.009999999776482582, 0.5799999833106995, 0.029999999329447746, -15.0625, 5.1875, -36.75, 0.16798794269561768, 0.08508480340242386, -0.8213955760002136, 78.5625, 1.3125, 2.6875, 25, 23.954055728129788, 100555.19689068975
662246962, -0.25, 0.5899999737739563, -0.1599999964237213, -15.875, 3.375, -38.25, 0.015271631069481373, 0.18653206527233124, -0.7668540477752686, 80.6875, 1.0625, 2.5625, 25, 23.954055728129788, 100555.19689068975
662263224, -0.5299999713897705, 0.30000001192092896, -0.10000000149011612, -15.875, 3.375, -38.25, -0.11671889573335648, 0.1941678822040558, -0.7417649030685425, 81.0625, 0.9375, 2.625, 25, 23.954055728129788, 100555.19689068975
662299779, -0.5600000023841858, -0.3499999940395355, 0.029999999329447746, -15.875, 1.875, -37.5, -0.26398104429244995, 0.07526732236146927, -0.7341291308403015, 83.125, 0.75, 3.125, 25, 23.954055728129788, 100555.19689068975
662314722, -0.4699999988079071, -0.5600000023841858, -0.009999999776482582, -15.875, 1.875, -37.5, -0.22252947092056274, 0.07526732236146927, -0.729765772819519, 83.5625, 0.75, 3.25, 25, 23.954055728129788, 100555.19689068975
662351230, -0.5699999928474426, -0.6499999761581421, 0.07000000029802322, -15.5625, 1.1875, -37.5, 0.14508049190044403, 0.16689710319042206, -0.6828600764274597, 85.5625, 0.5625, 3.25, 25, 23.95689185648702, 100555.07942717387
662360959, -0.6600000262260437, -0.4300000071525574, -0.03999999910593033, -15.5625, 1.1875, -37.5, 0.23452861607074738, 0.1799870729446411, -0.6697701215744019, 85.9375, 0.5, 3.125, 25, 23.95689185648702, 100555.07942717387
662397756, -0.8199999928474426, 0.30000001192092896, -0.17000000178813934, -15.1875, 1.1875, -36.0, 0.3883357644081116, 0.22252947092056274, -0.6708609461784363, 87.75, 0.0625, 2.3125, 25, 23.95689185648702, 100555.07942717387
662413823, -0.9300000071525574, 0.5400000214576721, -0.20000000298023224, -15.1875, 1.1875, -36.0, 0.3337942063808441, 0.2148936688899994, -0.6981316804885864, 88.1875, 0.0, 2.125, 25, 23.95689185648702, 100555.07942717387
662450318, -1.0, 0.550000011920929, 0.0, -13.875, -0.25, -39.0625, -0.06435901671648026, 0.022907447069883347, -0.8279405832290649, 90.375, -0.1875, 1.875, 25, 23.95689185648702, 100555.07942717387
662465224, -0.8500000238418579, 0.009999999776482582, 0.10000000149011612, -13.875, -0.25, -39.0625, -0.17235125601291656, -0.04908738657832146, -0.8661196231842041, 90.875, -0.125, 2.0, 25, 23.95689185648702, 100555.07942717387
662501748, -0.4300000071525574, -0.8100000023841858, 0.10000000149011612, -14.5625, -0.75, -36.375, -0.13635385036468506, -0.11017391085624695, -0.9501135945320129, 93.3125, 0.1875, 2.4375, 25, 23.959440780913212, 100555.1908033732
662511448, -0.4399999976158142, -0.8299999833106995, 0.12999999523162842, -14.5625, -0.75, -36.375, -0.019634954631328583, -0.07090400159358978, -0.9424777626991272, 93.8125, 0.25, 2.5, 25, 23.959440780913212, 100555.1908033732
662547988, -0.6499999761581421, -0.3799999952316284, -0.07000000029802322, -14.0, -1.75, -38.25, 0.37633660435676575, 0.0970839411020279, -0.9206611514091492, 96.3125, 0.1875, 1.8125, 25, 23.959440780913212, 100555.1908033732
662564280, -0.8500000238418579, 0.3100000023841858, -0.05999999865889549, -14.0, -1.75, -38.25, 0.5115996599197388, 0.15271630883216858, -0.9272061586380005, 96.8125, 0.0625, 1.5, 25, 23.959440780913212, 100555.1908033732
662600799, -0.9800000190734863, 0.7599999904632568, -0.11999999731779099, -12.75, -1.5, -38.6875, 0.26834437251091003, 0.0359974168241024, -0.9566586017608643, 99.25, 0.0, 0.625, 25, 23.959440780913212, 100555.1908033732
662615724, -1.0399999618530273, 0.6100000143051147, -0.09000000357627869, -12.75, -1.5, -38.6875, 0.14617131650447845, -0.014180799946188927, -0.9795660376548767, 99.8125, 0.0, 0.5625, 25, 23.959440780913212, 100555.1908033732
662652220, -0.6899999976158142, -0.019999999552965164, 0.05999999865889549, -12.75, -4.875, -38.0, -0.1385355144739151, -0.1745329201221466, -1.1093748807907104, 102.75, 0.25, 0.6875, 25, 23.962438458356477, 100555.33458719854
662661844, -0.5199999809265137, -0.23999999463558197, 0.05999999865889549, -12.75, -4.875, -38.0, -0.15707963705062866, -0.17126043140888214, -1.1126474142074585, 103.375, 0.375, 0.75, 25, 23.962438458356477, 100555.33458719854
662698368, -0.6299999952316284, -0.6000000238418579, 0.05999999865889549, -13.25, -4.5, -38.0, -0.09053895622491837, -0.05345070734620094, -1.051560878753662, 106.125, 0.5625, 0.9375, 25, 23.962438458356477, 100555.33458719854
662714653, -0.7099999785423279, -0.6499999761581421, 0.07999999821186066, -13.25, -4.5, -38.0, -0.0010908307740464807, -0.003272492438554764, -1.0581058263778687, 106.6875, 0.5625, 0.9375, 25, 23.962438458356477, 100555.33458719854
662751183, -0.6700000166893005, -0.3400000035762787, 0.029999999329447746, -14.375, -5.6875, -38.0, 0.07744898647069931, -0.0359974168241024, -1.1311914920806885, 109.5625, 0.625, 0.8125, 25, 23.962438458356477, 100555.33458719854
662766298, -0.5799999833106995, -0.3700000047683716, 0.009999999776482582, -14.375, -5.6875, -38.0, 0.07090400159358978, -0.03163409233093262, -1.1268281936645508, 110.1875, 0.5625, 0.8125, 25, 23.962438458356477, 100555.33458719854
662802818, -0.6700000166893005, -0.38999998569488525, 0.029999999329447746, -12.25, -5.5625, -36.5, 0.11344639956951141, 0.029452430084347725, -1.1824605464935303, 113.125, 0.375, 0.75, 25, 23.965902838344448, 100555.29340417167
662811606, -0.6700000166893005, -0.38999998569488525, 0.029999999329447746, -12.25, -5.5625, -36.5, 0.13962633907794952, 0.038179077208042145, -1.1890054941177368, 113.75, 0.3125, 0.6875, 25, 23.965902838344448, 100555.29340417167
662848692, -0.7799999713897705, -0.28999999165534973, -0.009999999776482582, -11.875, -7.875, -38.375, 0.1799870729446411, 0.038179077208042145, -1.171552300453186, 117.0, 0.0625, 0.375, 25, 23.965902838344448, 100555.29340417167
